subject,label,comment,type
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3240,"enscrolled","hoarily repave needer amender solarized cowhided ideations pronouncing pinching gashes cupola conjunction mercaptan ductless gonging convicted reassimilation cuckooed pleasers dowsers demodulation quandaries analogs braziers jordans bedplates vulgarity crimped hymned inhaler dabbles refiltered ethnologists clowned spoiler caprine ourself rewed consolidators dustiest animosities",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1068,"inflator","axiality aspiration semivowel monochrome chauvinistically yodels procreation mauls crossly frivolities predations garglers stepdown bulimiac debilitations mexicans definitiveness bastian aery eightieths trader sufficer tierces ravishers fleshly premieres interscholastic cinematograph milkmen blurbs reciprocities patriotism dicks phenocopies exorcises",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3241,"regain diminishes elegised","boles psychodrama nozzles keepers nonexisting simplemindedness institutionalizes sheetrock turquoises autoregulation apiaries begrudging gangplows verses sensuousness entropies windless irregardless sojourners crookeder reprovers shadowers grides seascouts bungs scandalizing dias teratologist simplifying unbinding unfrocked hymnaries warmths subjective",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1069,"diptychs authentication pretest","scrota murthered ballutes saltest issuably pegbox sailorly insusceptibilities declassified edifies trundlers servicer reannexes observational disinherits catalepsies previews fared phallically orogenic folkways reuseable hunches blameless wiglets knobbiness puffiest piney peyotyls mollycoddling dispassion soothed phonies sepalous tsarists bathetic snugged acquiring usufructuary workfolk polarizer hepatized lymphomas shuted subbing contenting wight",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3242,"noisemaker diphtherial","mariachi centralizer motes stegosaurs pronounced qualmy consolatory feelingly dropped inviolacy senatorship intoxicated tutankhamen touzle campings caramelizing headlamps toolings upholder debited foredating infests endocrinic confidentiality",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3243,"hafts overblown inspiring","wireworms mutations clerical dishwares dosages rehandle pseudohistorical realists acidy youngling throstles brotherly maimed gentlemanlike vernaculars gadgetries expectorations abandoners crawly neurotransmitter instrumented",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3244,"masochistic","restates unknotted chemicals interdepartmental voicer hardheartedness unscholarly sentimentalized microminiaturizations lithest mammies quietened plugs underpaid offerable modernest worsens crackups mayors halavahs selfing wonderlands forcibly satieties animating provenly tonnish dribbles",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3245,"oatmeals reused mentions","freshener pities tones capuchin hingeless turbulently decently panga hallower rationing fumet fowling golliwogs manageress invaded grievousness reviewer gaining greyhounds mincing skateboarder overleaf puritanically cryolite protozoic headband",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3246,"anthrax devisors","openhearted brilliancies damper pasquinade backtracking hongkong honoraries poetesses recuperation skinners responsibly inditer saves na dodoism idealist midguts lysing kitlings improbably stenos",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3247,"mailed exserts nighties","souping coaevals deterge primer alcoholization cosmist lobelia reacher enfeeblement institutionalizing belletristic adulated parceling pakistanis pelter uppish gibbously segregative homilies thriftiness collectables peritoneal trilobed usurped",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3248,"attemper devaluated tiltyard","caprioles brushoffs quaffers harvester noblesses enlarger nurseryman straights vulgarian enticer outstretched decorativeness parishioners enthralling underhanded uncials disputable interregnal plastering ravers biologic coatroom pledgeholder stunting dataflow explainer pouffe urb heinously scrollwork clones hematozoa glories nobly burgles leathern galloot preordain condescends dissection idolizes enthrallment hardheads silentness grazer bronchoscope administrations freshened trustworthily czardases",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3249,"scolding devised pastiches","stitcher clitoral artificialness seconded loafing implicating totalisms sandhog dotters adherer dolours airbursts willers antonymies taxless adversaries slaloms closing undefeated floundered queueing fellowman adumbrations electrocutional pikemen enduros convents tunnies pustuled readopted slimier herbicide eyestones reinvokes inequable unsensitive sextuplets supt roundness abducted spectrograms communalize baddie sulfuryls chemicals carousers tisanes dangs bikers facies",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1070,"pretendedly riverbanks eternized","storybooks bluey packaging medicare unrecompensed twins clamour kettledrums profiled vengeant freakouts bunkoing signs detailers strivers dressage reoccurs collaborates reintegration rebinding beltways utilize dissipator hungers scandalizer aggress statuses doddering",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1071,"recomposes eccentricity","tacks antedates nestlike disappointed reaccepted grungiest chiromancy disjoint blancmanges weskits zircons malevolently sploshed dovecote revalidation subcranial countersignature caliphates aimlessly ballutes melanic aquatints furring explicator wiglet munitioned predicator flabs muzzily",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1072,"recommission tenantship","gliding binomials wouldest carcase salted bolivars treating bundling jazzer conjugant auditive jinns rinks profiter glittered preaches scheduling parliamentarians hotshots notifies refunder lubricated hamlets nervosa proration metalaw cardinality cerebella submitter cyclonic physicists interned blushful chowchow aminic consummately frostbites impugns stalagmites philander enterers aflatoxin abortionist meagerness understructures rotatively substituter psychokinesis oculists",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1073,"overtopped","glanced cognizers hypothesized recallers embarking shewing humidly abettals brigandage deices packeting chollas wednesdays cranks roller unphotographic typhous fencers seppuku underpay mediative veinings anticipation pulmonic",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1074,"chows hallooed","nonevent creation restrictiveness booklets eruptively suckle physiopathologic prebends coveted flimsiest cymbals nonviolation nettlier misreport glamourous twitting turbofans nonexisting severability overbids fusileer garbanzo fishbone decimation fowling reimprisoning joysticks molested rifler effluence irreducibility sidewalks pullouts reorientations souchong midleg falsifies parred ophthalmoscopies contradicting biological irregularly cruised volleying",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1075,"impacter chiccory","wrecked aerolith porks flowerless conoidal dandelions firewater tinmen phylum proctoscope fleetingness nevoid atoners hee retaliating potentiates epical nucleations guardianship desires nonemotionally fads simulative disconnect bastardly exorcisers organdie telecast straightforwardly aphasiacs lobotomies redecorating loosely wrens dissuasions omnium buffets reassumed gloaters racketed endeavour redries overintensely indecisively superannuated duddy necks ungainly",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1076,"maniocs feeding","vichyssoise kiloliter pyric moratoriums redresser twangles revivify conduction prodigally gouramis actors galvanized upcoming vitamins enthuses emersion chicaneries crower unmuzzle overfatigue denotes maladjustive cachalots submember outguesses quatorzes reattaining eyeshot farthings perplexedly oleoresin worries crampon nonplus preps rancidity mindfulness ancestresses wholeheartedness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1077,"fiducially bedded","anointments obtaining embarks fibbers secretaries abdomens supplicated woozily interceding virologists acceptance satisfactions reimposing roughhewing systemized commercialism eruptional unlanded gynecologies hogweeds miaows nonparticipant despisers glands",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3250,"counterpoising","whirler elopes winterier handbooks unsightly droved mesopotamian dreamed kindlers basketries reoccurrence pulps unguarded tendentious rejudge lorgnettes lightheartedly carting profitable pilled auguster chelation marshmallows liturgists evokes mindfulness facets coagula checked carloads freeholds mules fumy bestiary hens portability doorknobs discoursers mechanotherapist onanism alans clapped inveiglement unjudicial romances",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1078,"dachshunds shrewdest","pretensed clarkia stretchers lactobacillus partizans rulable geum expropriation doer treasured stockinette manoeuvreing noncommercial photographs assessments ultimo sawflies bloused distrait mortality assurers routinizes numeration fleshiness transmutes filtrating inexactness fakers punsters nickelodeons scums impingements tribally undenominational mauves creeks canzona neptunian ejaculator semipro",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3251,"actings","curvey mango nonhistoric colters prestamp bigwig scored assessed futileness bathyscaphes delegated rhythmicities paradigms disservice guilelessness funked beeves bobbysocks sharecrops amu vectoring pricey retractor coddled scurrilities peepers lamentably locaters napoleons cavorting untied",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1079,"spitfires","devolutionary equability overmodestly effervesced ardencies nominators sherpas reproductive neurophysiologic gravest coverer seducement quickest adjudging programer tubal punishes grampus harked absorptions batching lignifies rushings",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3252,"misguiding","statisms disparagingly facetted vocalities massacred pondweeds warier phalloid guts stardust ultrasonic perpetually steadfastly reinduct provolone righter assyrian easers rebilled breastbone sphygmomanometer quotationally puppeteers cunningly siecle broadens banters monarchies biddies",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3253,"simmered reseal","dobras kleptomaniacs apprehensions redeliveries flapless unification degenerates underpins inbound twinkling centimo minimized carotids ichor bedeviled moisturize tingled wellsprings peccadilloes misclassify",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3254,"transhipment brothels rarities","pastramis gewgaw unfertile germanies sixtieths axil buicks scandalously unapprehensive ringnecks tormented figged upholding comforts times treetops upped aikidos keyholes unperformed atheneums attenuated refractions supposer clubbier chicness revisionist heralded",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3255,"bootblacks axemen scleras","gasser nettier heartless commutatively revictualing accentuates rickshas uncondensed centupled unswathing mastheads suppurated deadlier spieling saree antiquers quotationally infernally soulfulness cars unpredicted witheringly qualities imperially delfts jackknives pauses repressibility snobbism streamy brassish unbailable breathless exposits generational conspiring dogsbody femoral wasted wrongheadedly unhealthiest",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3256,"stockier shellackers ticktock","fisting lecithin outproduces exclave detachable neomorphs rapacities discomforts differing anilines plummeted noncommittal planning everted sagamore precollege handbooks shebang underbrush mopers croup tablespoons employable protestable wormier indiscriminately reflowed teacupfuls reeducates offenseless scrimps pleases bogged choreas badmouthed spotter topkicks terrorize slurping phrasing resistances intransigents dolled sortied readmitted empowerment",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3257,"menisci unhanding deciding","signory preordaining collects salutations dissociations uncheerful redemand miaow granulates essays educts gratae offender dodoisms refolded shouldering titled sweats sickrooms reletters blackly budders dourest answerable dognap laryngoscopy workaholic nunneries frisbees halloaing grainier credentials volente outstare",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3258,"jakes basins","spattered nobleness wriggler categorizations adeptly descriptiveness oats queasily gerontic frescoers tzarevnas memsahib predomination borders chaparrals portentousness fakers opulency immobilizer homeworks polyvinyl lolloped barographs untimely solidity serigraphers delver supplanter tattooers endearing",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3259,"tweedled preoccupied","spatular goodly picnickers overcools maniacally danged veils ginsengs koshers crumbers adulterously predeceasing overlooks upheaver reenacting designative injurer squirmer underhandedness beachboy canner bulges hovels attestant subtitled prefixal contemptibly waterways oncograph flatcars traffick analgia trier gaged",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1080,"questionably boardwalk","reschedules subcommissioners coupons unvoiced centres rapacities hometowns mutilators gombroons hibernators fuzing collections prolapsed vibrantly peckier deliciousness trucker oiliest aggregating catguts skylarkers yearnings confirms hiragana nodus ultramicroscopically blighting elevating rivaled plying",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1081,"lubricators orating","kayaker biogenies deferential overpassed brinks poses intermixtures negotiated nonabstainer overfed brights quarantines wallas egomaniac sickouts eyedropperful electrotheraputic redone smilaxes lewises loftless principals youthens rumrunners disenfranchisement unlicensed motorized",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1082,"crawlways bulimias apostasis","leaflets xiphosuran melancholies retractor controverted astonishments slivovic disreputable knolls despotisms conciliator whiffs hairwork aspirated reachable sherbert editorializing sternums scalelike smuggler vaccinates guiro gimleting spoonily defeater axone spanks influenced undulates koppies ballrooms alaskan",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1083,"stinko","unproportionately deles anoles looms hastier warehoused revives rewire datedly gustless hoorahs unacclaimate piggybacks fellatios simians crumping pedagogies unjustifiable nonmoral sheriffcies beakless deoxidize diestocks impressionable liars scrappy haggled haji nijinsky misheard milkiness unwisest unswerving banqueter electioneers lads lawbreakers wrenching scofflaws",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1084,"braggadocios petrols affluently","orbited autographs feigned crunches africans fracas uncannier perihelia joints textures statuaries flamed sprinted convoked satisfied technologist grots outpourings midgets elmier finnan erotically riddling philosophizes pseudoscientifically shortness ekistics chivying uncles noter cooers unseeingly exculpations ratable indirectness nonmetallic remet",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1085,"bouzoukia hafted","paganism sunniness polarize rootier clumpier auxiliaries polysorbate rathskeller subfreezing dobbins rapturous ensconcing dogsbody disorientating slapped relativistically omnisciently unhitch trackmen hierarchically haleness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1086,"tufting dextrorotary","anoints philtered squelches feltings transgresses menthols whetter doubling liberalism outputted theorising tacksman invincibility huts monetize sealskin birthstones abusers lasagna reminded butyls dogfight sizes",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1087,"vivendi upping reunites","embryologist bomber doggie scroungy interviewing unctuous hijackers captivating galumphed buster denudate complicator masker leftovers wirehair faintish cystectomies overprints talcs unripe hearers unconcern envois aw aptly caver exegetic doyennes porcelains cryptographers saltbushes misprinting",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3260,"broadens piecrusts","palmer realize handpick organist fibroma boomer monition journalistic muddling perceiver regulation ribosomes pestholes chevied migration revilement salines carpe stirringly accomplis outsize collective hogties dourness moltenly contraries ribgrasses overtops irreducibly sepaled vestments machree warmongering vagrance carinae bisons gossiped gipsies paradoxical tougher",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1088,"tuques confines","converged replicas overzealously pulque groundmass livers disembodiments otolithic bowlers nickelodeons risking stampers middlers tenancy partitas hektares prostitutes shote rattlings argues counterfeiting remedially intermissions bioecologies reseeds dangered immuring sybarites gayly overachieved forswears platting irritabilities endeavor aerolites pearliest copings",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3261,"refractures subluxation","tutelary parte regularizes fratricide asexuality anagrammed victualer instruments capillaries roentgenologic investigation antigenic perilousness vulgarism keyway moonshiner paroxysm misinformants pitied bedstraws bluenoses compositions fishtail mizzens illegibly damns sadhu autoimmunity lampers swiftest zonetime daylong deference dogteeth reinstallments",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1089,"deadpan lagniappe sizzlers","terraria frets nulled cenotaph carless hoaxes vixenish possessible schoolmistress kilns motorist dreading linacs engirding constituting opals mislays dishonors mikados axillas clitoridectomies chaconne suably trucks tunings poteen profligately penalize abbr scherzos cameos meditating starting bawdily",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3262,"augury","solemnizing saxophones bloodiest electrochemically knobbier underdresses foliated morphines colinear unapportioned tattersalls extremest dibbled eclipses bales frigates flumped ionizer rejuvenation tattiest biologically ruminators indenturing melanges ablest barest quotable focuses scandalously caroms allies burnouts greasier bibliotherapist instrumentally feuding remarque itineraries overcrowds inscribing",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3263,"sashayed palters","encourages voiceprints goldenest enravishes prudish bikeway towies tenantship dalliance dimorphic coonskins reconditely womenfolk cathexes opened quackism summonsed toyish wizened inositols obligatorily fuzed transpiring skimmed resonator goodbys boughten sheerly unmerciful panickiest soaper bailout sensibilities sheenier rabidly caviling survivals extradited mousily nakeder evanesce bluffest ransoms wiser procuring",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3264,"etherifies sniveled devilry","ovule oenology escritoires distensible moped wiriest floats nauseas pederasties serifs trekked dustheaps shears belaboring crammers thankless cusped tidally abhorring demanding underflow parthenogenic citrous profaneness primigenial conducting newsreels bigoted deaccessions laciest drainers flounderingly imperils slanted trophying mensing",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3265,"snowfalls","shorings feminity crudities leadoff decompositions grandmas balletomanes warmakers solemnest pastural venerating singhalese obliteration bens triadism pretentiousness joyless wassailer dietitians birched phoneticians empurpled coiffing meatballs gov unclosed gimballing derogatoriness bantered rescripts antagonizing geographical toads unspoiled suppurate flautists fawning haloed councils reglued torrential blueish wight circumcised telecaster investitures eschewers nonperishable",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3266,"wetbacks","centralizing bobber coxwains bulldogging wryneck piccolos hypothesists gallons overincline noncohesive clangs hellions wharfed teasers conceptions nonseasonal singularity blathering stagnated smearers mayors disposals relapsers vialled scrappier motored vignetting operatively hydrotherapist luaus manifoldness lacier mallei monologuist ovals rechecked boggled rapturousness legislator lustiness gunwale inventors",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3267,"warded pterodactyls ricking","anticline appeased flossie dissoluteness pyrogen metricating biggies odorously overmuch stretchiest demurest remails sparked riotously residing nationalism yokemates ureters burnies senders coshed smokers heedfulness overused wavery dastards esse headhunting yellowing predeceases furnishes fatality dominium pollee chips antipathetic postclassical",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3268,"dosing pachisi","passkeys sugars mastication forehanded dirigible overpopulate wordier impercipient duperies pulsation emplaces eudemons teleview subversively hoagies burlier tycoons titling cirrhosis casketed underplays footrests coeval viscidities restrained attitudinizes undernourished abortively redecorates viscounts zebus",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3269,"skirl damosels","dongs flightless medicined federals arithmetics noncasual cyme librating digger relit emporiums anticlimaxes calorically apiarist hyrax rots impersonations aloofly wafts plashy aphorist legitimatize reverting adjudicating treasured bidet posies expatiation flintlike standees ballyhooing protoactinium idealization furrowy diagramming versicle handcrafted excitedly unweaves harkener cookeys",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1090,"duplexs","pastiest ennobler disrespectfully finalizing worsteds feticide vicarates rapping crumpled dialogs programmers centralizes osiers confused accelerant naturopathy speculator upchuck supernumeraries pinnacled tenemented uncompounded voidable",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1091,"chored enflamed transmigrating","embarrassingly flamed labella disparately donation pennsylvanian slatting lithos compiler potsherd asphyxiates gougers skewering revolted cinchona barely oppressively impassible waistings sighers funnymen hosteled pigheaded ballerinas disassimilative lateen prodigiousness countdowns gloving doles mullioned precessions disengaged discourteous bigamize ultimacy ratch impalpably multiradial checker skylarked debriefs nudities activator bejeweled regauge prickling premeditatedness ineptly",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1092,"cracked collards","smockings conjurors anesthetics imponderability playwear privileging underpins bleaker wrestler curtly wagoned fictions preboils dueler comelier acclimatizer vertexes competently loggia osmic darkling pacemaking dungeons couther helper bathyscaph kiboshing ironstones sidesaddles blowiness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1093,"fatherhood","arthrography flatways rescissions rugged parmigiana vermonter agonizing blusher hiatuses plaguers cockatoos hexone wains assonantly famously saclike nonelectrically orrises tawnies duckweeds maupassant deoxygenate recurrences invertors jugular forlorner stooged contemplating prinks fauvism overwealthy pointing rumba",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1094,"popping","cortin flagitious waterproofer sensualists allheals gentlewoman hungrily humpy disemploy omits furrieries tequilas entangler dhole cutes bingos lignifying sneezes blowhards inflammatorily sophists reconvey books noneducational reversionary sandhogs offerings goutiness extinctions lobotomized serer noodled pantaloons maligned psalters clients dollies lodged noddle earshots economizers timidly misereres clotheshorses quotationally reattaining",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1095,"bawdiness inspirations","statecraft exporter noncontrollably liquidly customhouses ceaseless surfeited seasonings passkeys mycologists cajaput ascendancy poiser herbal appropriative sanctimoniousness artfully arced aground forequarters exhibited abrupter chuckling dumbs unrated hardbought unwonted",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1096,"frere","rooms dryly sugars premierships glutted caulkers learns concrescences hotbeds stippling loather thatches elects staphs archeozoic buckeroos flashbulb hanger gossipped hardbought demobbing hypochondria signors expeditionary oldstyles newswomen blears dulcets extenuating privies overestimate detrimentalness violoncellist peevishness peregrinations supraorbital skeletons axletree gastronomic reinvolve dementias fortunately baccalaureates baulk charladies levying plaguer cupolas settings",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1097,"cardiography","unfinished scrims archon homoeroticism gens hardbacks subsumes refly palmyras reposed urologies witched tatter simpleness appellants redemonstrated rangiest prosthetically scorers foggily legionnaires underdrawers enchant drizzled noncontributing neoclassically transporters outfielders counterculture hawked",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3270,"blusher invokes","maladroitness creches fretful crick jabs electrogram outdistanced luckie photoengravers complimentarily felloes stomachically rephrase woodcocks retrain dosages flatteners unharmful servility spoors blackouts commenting disesteem nonattributive",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1098,"seascapes","charcoaled antibusing sudses downtrod awninged interbred overassertiveness paramours realign ergonomically damnableness incapacious centerfolds preternatural townsfolk foodstuffs uptightness diarrhea notecases gringo lignums accounts broadtail obsidians biorhythmicities moronism wades cremating dutifulness exalts contended generics frequented ss receivables",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
